Age;Income_Level;Employment_Status;Contribution_Years;Interest_Rate;Inflation_Rate;Stock_Index;Bond_Yield;Market_Volatility;Fund_Size;Contribution_Amount;Fund_Return_Rate;Year;Month Number;Month;Date;Pension_Price;Pension_Category;Risk_Tolerance
46;45274;Employed;18;7.51;4.55;6398.87;3.23;26.52;27353.73;3658.61;3.98;2021;6;junio;jun-21;980.613.261;High_Value;Low
45;99158;Unemployed;27;9.47;6.23;14548.13;5.29;38.12;321119.17;4396.63;11.43;2021;1;enero;ene-21;1.931.812.636;High_Value;Medium
61;66745;Employed;9;9.58;4.58;8924.96;5.77;13.77;231562.1;1280.14;10.88;2021;4;abril;abr-21;4.439.142.295;Low_Value;Low
30;43060;Unemployed;17;3.88;3.85;9874.98;3.11;20.33;243965.37;4497.87;3.04;2021;11;noviembre;nov-21;1.225.222.167;High_Value;High
32;124012;Employed;29;3.78;6.06;12733.58;1.75;18.45;439177.41;507.5;4.54;2021;11;noviembre;nov-21;2.789.576.579;Low_Value;High
43;97402;Employed;32;5.07;6.57;11660.34;1.83;35.63;489612.53;1151.54;5.17;2021;3;marzo;mar-21;6.622.927.619;Moderate_Value;Medium
32;75162;Unemployed;32;4.63;3.44;14230.33;4.85;36.6;439437.75;1017.22;10.2;2021;10;octubre;oct-21;6.221.507.149;Moderate_Value;High
32;120927;Unemployed;1;6.68;5.18;4535.23;5.74;31.16;74604.98;4756.5;4.02;2021;4;abril;abr-21;1.870.502.274;Low_Value;Medium
48;51734;Unemployed;25;5.66;4.72;7361.16;2.35;32.37;28306.75;2883;5.61;2021;7;julio;jul-21;1.149.051.017;High_Value;Low
27;139786;Unemployed;1;5.65;5.13;4655;5.66;31;347757.74;3354.81;8.92;2021;9;septiembre;sep-21;1.544.830.873;Low_Value;High
33;21946;Unemployed;10;9.44;5.8;3825.79;2.65;33.77;100167.03;4803.25;4.53;2021;9;septiembre;sep-21;8.560.152.355;Moderate_Value;Medium
30;145836;Employed;4;6.61;6.57;6079.25;4.09;39.32;373856.06;1456.07;10.33;2021;1;enero;ene-21;2.718.065.471;Low_Value;Low
27;75920;Employed;24;5.04;7.87;6904.25;4.5;22.99;474465.03;4853.21;7.86;2021;7;julio;jul-21;1.805.971.152;High_Value;Low
37;71055;Unemployed;1;7.07;6.99;10812.07;4.59;31.26;42396.87;1266.14;4.56;2021;7;julio;jul-21;1.336.384.498;Low_Value;Medium
59;55169;Unemployed;7;5.05;7.77;6709.78;2.36;22.61;303448.63;3700.24;8.39;2021;10;octubre;oct-21;5.289.477.316;Moderate_Value;Low
49;70711;Unemployed;22;6.25;4.86;5998.48;3.73;25.65;476488.67;1240.6;4.86;2021;9;septiembre;sep-21;5.067.635.571;Moderate_Value;High
56;34096;Employed;16;8.07;2.77;7045.25;4.86;25.21;451091.55;1315.71;6.59;2021;4;abril;abr-21;4.395.396.204;Low_Value;High
40;91826;Unemployed;6;4.66;4.78;7418.55;4.8;26.13;320201.41;4190.88;5.2;2021;7;julio;jul-21;5.098.937.683;Moderate_Value;Medium
48;70929;Employed;32;6.46;3.82;9762.87;1.11;25.13;267865.02;2335.67;11.86;2021;8;agosto;ago-21;1.229.382.102;High_Value;Medium
28;44541;Employed;34;9.82;7.97;12397.55;5.51;16.16;183782.12;1009.46;3.12;2021;7;julio;jul-21;5.159.150.361;Moderate_Value;Low
61;67284;Employed;32;6.43;3.17;7737.72;2.53;12.92;154926.17;676.68;8.54;2021;6;junio;jun-21;4.484.246.064;Low_Value;High
42;99923;Unemployed;17;6.63;7.34;3177.31;5.48;28.54;143765.31;1037.36;10.17;2021;10;octubre;oct-21;334.045.471;Low_Value;High
50;66435;Unemployed;3;5.34;5.71;11294.53;2.59;24;484180.61;1397.66;6.25;2021;6;junio;jun-21;4.623.041.397;Low_Value;Low
51;117026;Employed;10;4.09;6.08;8309.24;3.04;23.27;400344.71;4397.94;10.29;2021;12;diciembre;dic-21;6.782.278.775;Moderate_Value;Medium
64;99908;Unemployed;33;5.71;3.34;14976.41;5.48;36.46;248982.49;844.31;11.08;2021;12;diciembre;dic-21;4.772.530.896;Moderate_Value;Medium
47;44502;Employed;19;7.51;3.7;4779.24;1.53;10.54;118335.64;4314.55;7.54;2021;8;agosto;ago-21;1.261.815.054;High_Value;Medium
62;38643;Employed;16;6.55;2.87;13028.77;4.85;25.05;439293.09;2360.5;9.43;2021;8;agosto;ago-21;6.805.451.187;Moderate_Value;High
28;133607;Unemployed;24;6.97;2.62;4737.43;4.44;12.96;184417.06;2280.77;8.45;2021;6;junio;jun-21;9.463.194.112;Moderate_Value;Low
44;50632;Employed;17;6.96;2.46;12748.38;5.19;20.32;410987.06;1565.3;9.45;2021;10;octubre;oct-21;5.802.547.251;Moderate_Value;Medium
40;41971;Unemployed;13;9.91;4.1;12531.44;3.19;16.2;390777.1;753.03;11.68;2021;4;abril;abr-21;3.080.901.375;Low_Value;High
50;39703;Unemployed;13;3.54;5.22;8182.51;2.45;18.81;240392.43;4081.5;11.07;2021;1;enero;ene-21;9.063.796.414;Moderate_Value;High
26;112534;Unemployed;33;3.13;6.04;5222.75;3.56;25.92;288568.09;3564.9;10.34;2021;12;diciembre;dic-21;186429.75;High_Value;Medium
30;147440;Unemployed;32;8.34;4.07;8129.38;5.08;21.26;402583.2;1602.48;9.58;2021;11;noviembre;nov-21;8.940.921.619;Moderate_Value;High
44;130098;Unemployed;30;4.21;3.13;12234.43;5.06;23.53;454415.48;3086.95;3.05;2021;3;marzo;mar-21;1.449.015.604;High_Value;High
41;42744;Unemployed;22;8.46;7.03;7333.03;4.4;31.04;435699.48;1827.26;6.61;2021;10;octubre;oct-21;6.961.063.717;Moderate_Value;High
26;73092;Unemployed;33;7.78;5.58;14062.88;3.96;14.6;258493.54;3767.4;5.11;2021;6;junio;jun-21;1.929.320.918;High_Value;Medium
51;142140;Unemployed;5;6.55;2.81;5201.89;1.03;20.17;43169.44;3253.13;7.63;2021;12;diciembre;dic-21;395.483.316;Low_Value;Medium
53;99435;Employed;17;6.81;2.55;10744.7;1.49;21.53;260577.53;4076.46;9.64;2021;10;octubre;oct-21;128.846.992;High_Value;Medium
62;77773;Unemployed;5;6.91;3.2;14681.78;3.53;25.81;252019.87;2442.28;3.51;2021;5;mayo;may-21;292.575.047;Low_Value;Low
36;73866;Employed;20;3.48;2.22;13007.64;5.59;28.52;158520.43;606.72;7.18;2021;12;diciembre;dic-21;2.859.376.175;Low_Value;Medium
38;90499;Employed;10;9.32;4.95;3534.9;4.37;13.45;21232.35;1125.13;7.2;2021;2;febrero;feb-21;3.069.433.153;Low_Value;Medium
28;129660;Unemployed;26;5.79;4;5825.4;2.9;35.58;255363.93;4897.6;5.6;2021;6;junio;jun-21;1.964.593.865;High_Value;High
47;37977;Unemployed;19;5.21;6.67;8701.88;4.02;28.22;484663.69;2124.72;8.82;2021;2;febrero;feb-21;7.347.515.136;Moderate_Value;High
41;49553;Employed;32;8.47;4.37;7377.54;5.34;38.75;207711.7;1094.34;8.95;2021;12;diciembre;dic-21;6.544.786.719;Moderate_Value;Low
55;59906;Employed;23;7.73;3.36;8702.98;5.6;28.1;216051.13;915.6;8.7;2021;2;febrero;feb-21;5.210.330.008;Moderate_Value;Medium
30;121856;Employed;13;5.26;6.69;8727.92;5.25;14.15;318888.25;4168.44;7.79;2021;5;mayo;may-21;8.701.719.035;Moderate_Value;Medium
39;25565;Employed;32;7.4;2.25;13589.01;3.23;30.44;20720.4;3194.55;7.85;2021;8;agosto;ago-21;1.703.896.999;High_Value;High
59;49060;Employed;28;7.55;3.94;9487.94;2.48;18.36;477461.14;2176.48;10.98;2021;5;mayo;may-21;1.131.766.318;High_Value;Low
52;86064;Employed;24;7.75;6.65;7334.31;1.4;11.45;281310.04;3977.86;6.83;2021;8;agosto;ago-21;1.572.302.867;High_Value;Medium
28;113328;Employed;18;5.16;7.79;12591.88;2.23;33.89;350423.35;3638.79;5.82;2021;2;febrero;feb-21;9.574.003.306;Moderate_Value;Medium
32;68181;Unemployed;16;5.89;6.52;14266.08;4.32;37.1;349150.7;3128.55;5.58;2021;1;enero;ene-21;7.891.998.544;Moderate_Value;Low
48;107972;Unemployed;22;6.33;6.75;6515.51;5.3;25.38;425198.79;4975.74;7.55;2021;12;diciembre;dic-21;1.759.174.573;High_Value;Medium
33;63915;Unemployed;16;3.97;5.66;13187.93;2.79;25.14;446385.25;747.09;6.08;2021;8;agosto;ago-21;1.689.322.004;Low_Value;Low
30;31612;Employed;2;5.96;3.9;12890.36;5.99;21.3;261402.24;3948.74;9.74;2021;5;mayo;may-21;1.602.119.664;Low_Value;Medium
35;67611;Employed;25;4.8;7.91;9312.37;2.6;20.54;103058.45;1556.54;5.8;2021;10;octubre;oct-21;5.808.068.055;Moderate_Value;Medium
25;48557;Employed;5;5.57;5.3;14501.61;5.25;14.45;239326.37;3790.38;5.7;2021;7;julio;jul-21;3.319.661.498;Low_Value;Medium
29;128115;Employed;30;9.68;5.77;9304.26;2.64;24.36;457316.84;1330.29;7.25;2021;1;enero;ene-21;7.760.491.131;Moderate_Value;High
31;100573;Unemployed;30;9.03;4.1;8771.61;4.2;16.25;12944.3;3736.99;4.76;2021;1;enero;ene-21;1.796.643.038;High_Value;Medium
41;102151;Unemployed;31;9.21;2.78;12199.76;3.64;17.68;89607.55;828.73;5.84;2021;6;junio;jun-21;5.431.878.735;Moderate_Value;Low
59;70354;Unemployed;26;4.68;5.39;9438.98;5.75;11.07;341011.78;3219.77;11.88;2021;8;agosto;ago-21;1.424.729.354;High_Value;Medium
43;73830;Employed;29;5.27;3.73;14446.43;3.5;25.19;478801.33;2222.4;10.45;2021;2;febrero;feb-21;1.006.408.509;High_Value;High
40;132621;Unemployed;13;8.02;5.18;4014.82;2.5;23.56;392269.81;1015.37;4.63;2021;9;septiembre;sep-21;2.486.226.297;Low_Value;Low
32;108970;Unemployed;26;5.76;3.02;12775.64;5.6;16.54;264785.35;3613.75;7.32;2021;7;julio;jul-21;1.483.852.216;High_Value;High
37;46710;Unemployed;6;7.23;3.08;12755.46;5.72;15.29;129065.75;626.89;6.23;2021;1;enero;ene-21;9.346.983.312;Low_Value;High
42;132418;Unemployed;18;4.29;4.66;13257.41;1.37;12.17;217248.94;1967.9;9.29;2021;9;septiembre;sep-21;5.836.094.285;Moderate_Value;Low
31;65939;Unemployed;15;3.9;6.06;9836.5;4.93;30.82;410638.49;4299.16;11.24;2021;4;abril;abr-21;114.904.218;High_Value;Low
53;42474;Unemployed;10;4.55;6.63;13777.16;1.78;10.96;314228.29;1983.03;4.91;2021;12;diciembre;dic-21;3.351.959.841;Low_Value;Low
48;64291;Employed;6;8.56;3.3;5619.12;4.64;23.33;301531.04;2284.14;5.36;2021;5;mayo;may-21;2.181.078.372;Low_Value;High
59;115479;Unemployed;1;6.15;2.81;4505.56;4.74;30.66;435228.64;1277.17;7.96;2021;2;febrero;feb-21;8.201.236.656;Low_Value;High
45;22665;Employed;9;6.76;7.15;8710.2;4.63;20.9;17930.59;1343.12;5.6;2021;4;abril;abr-21;2.444.987.425;Low_Value;Medium
64;57703;Unemployed;8;5.54;4.14;4406.18;2.37;16.03;417946.96;3296.97;3.55;2021;3;marzo;mar-21;4.871.384.375;Moderate_Value;Medium
47;40826;Employed;27;5.44;3.57;10018.95;1.97;11.36;494718.71;3187.01;11.04;2021;3;marzo;mar-21;1.397.441.305;High_Value;Medium
28;60905;Unemployed;34;7.13;4.65;10993.26;1.27;34.9;311411.94;4789.97;11.24;2021;5;mayo;may-21;2.576.542.531;High_Value;High
26;98487;Employed;22;4.54;6.85;5901.43;3.29;38.94;309140.74;3626.14;11.57;2021;1;enero;ene-21;1.244.903.231;High_Value;Low
30;46250;Employed;18;4.06;6.28;6149.53;2.83;29.28;432292.88;1346.12;7.74;2021;12;diciembre;dic-21;5.149.515.464;Moderate_Value;High
44;54426;Unemployed;34;3.1;7.94;14357.17;4.86;20.21;17673.79;646.4;8.94;2021;3;marzo;mar-21;3.873.585.253;Low_Value;Low
38;148227;Unemployed;5;3.78;6.02;13327.66;2.72;39.44;440231.25;3995;3.91;2021;2;febrero;feb-21;3.685.376.453;Low_Value;High
25;43268;Unemployed;34;7.76;6.7;5597.87;1.75;17.1;220330.39;1863.98;10.16;2021;1;enero;ene-21;1.167.055.058;High_Value;Low
30;113907;Employed;26;6.66;3.02;5750.99;2.01;18.74;344608.45;1113.01;11.21;2021;2;febrero;feb-21;6.058.496.301;Moderate_Value;High
60;115661;Employed;12;3.95;6.34;14425.19;1.55;14.66;223002.17;2670.22;6.47;2021;3;marzo;mar-21;5.386.332.873;Moderate_Value;Medium
34;142189;Employed;19;3.83;6.16;13418.1;1.94;37.72;239091.75;3497.03;9.2;2021;8;agosto;ago-21;1.030.893.985;High_Value;Low
41;118524;Employed;3;6.03;3.31;8523.88;3.06;10.66;472094.4;1427.43;11.82;2021;11;noviembre;nov-21;1.420.861.276;Low_Value;Low
39;53521;Unemployed;28;4.09;7.95;8042.65;2.14;25.51;213222.86;2452.37;8.26;2021;8;agosto;ago-21;1.149.215.008;High_Value;Low
27;109179;Employed;24;7.51;4.99;13108.12;4.15;17.59;468434.21;4258.58;6.47;2021;7;julio;jul-21;158.908.633;High_Value;Medium
48;102456;Unemployed;15;4.49;7.34;13716.49;5.6;35.88;335999.09;2281.87;9.9;2021;8;agosto;ago-21;5.136.040.902;Moderate_Value;High
40;136659;Employed;23;7.12;7.4;13450.65;3.66;27.56;20352.06;4228.26;7.52;2021;10;octubre;oct-21;1.540.244.665;High_Value;High
44;78867;Unemployed;10;6.15;6.07;5549.45;2.61;17.56;344090.05;2245.26;9.53;2021;11;noviembre;nov-21;4.593.623.045;Moderate_Value;Low
50;83883;Unemployed;4;7.75;7.99;2561.32;3.97;37.04;61738.26;4803.59;10.5;2021;3;marzo;mar-21;477.952.063;Moderate_Value;Low
47;74004;Unemployed;18;4.84;2.52;9261.67;5.22;17.54;153152.5;2136.05;9.66;2021;4;abril;abr-21;6.150.749.499;Moderate_Value;High
26;134718;Employed;21;7.24;7.64;13946.64;3;15.69;480993.25;2337.55;7.35;2021;10;octubre;oct-21;8.704.565.028;Moderate_Value;High
32;41291;Unemployed;24;7.85;3.71;2104.57;2.85;22.27;290322.51;3996.3;6.01;2021;4;abril;abr-21;149.187.708;High_Value;Low
41;46427;Employed;21;4.56;4.21;13267.47;2.2;25.63;274771.65;2671.74;3.25;2021;1;enero;ene-21;8.827.154.297;Moderate_Value;Low
34;84213;Employed;22;6.69;6.23;10074.04;2.31;39.36;22718.92;2255.3;10.24;2021;10;octubre;oct-21;8.063.596.917;Moderate_Value;High
53;52970;Employed;26;7.34;7.04;14174.49;3.27;36.13;42437.46;4042.75;5.53;2021;12;diciembre;dic-21;1.688.352.277;High_Value;High
48;133114;Unemployed;20;4.91;3.98;13584.53;5.15;33.35;88374.34;773.92;3.75;2021;3;marzo;mar-21;2.771.396.022;Low_Value;High
50;59266;Unemployed;2;9.42;4.85;13913.06;3.3;16.92;378103.45;3886.32;9.99;2021;3;marzo;mar-21;2.260.786.979;Low_Value;Medium
48;124221;Employed;33;8.32;7.06;13399.25;1.88;22.72;191924.78;1607.52;5.05;2021;6;junio;jun-21;8.095.344.903;Moderate_Value;High
50;95043;Unemployed;21;9.82;2.14;6281.34;1.17;38.13;227207.2;4641.61;6.98;2021;6;junio;jun-21;1.631.233.996;High_Value;Low
47;31108;Unemployed;2;9.89;6.02;13318.37;2.63;19.02;308261.54;1060.57;9.38;2021;12;diciembre;dic-21;2.109.643.338;Low_Value;Low
33;128712;Employed;22;7.1;3.09;9553.91;3.43;32.75;387353.65;2575.73;3.19;2021;4;abril;abr-21;8.476.251.807;Moderate_Value;Low
52;80403;Employed;3;4.63;7.72;2601.32;4.2;18.19;463493.33;1264.71;9.03;2021;5;mayo;may-21;1.761.830.552;Low_Value;Medium
60;70135;Employed;28;9.44;6.24;4532.5;5.61;18.06;441381.56;609.69;3.45;2021;3;marzo;mar-21;3.047.183.828;Low_Value;High
42;117112;Employed;20;6.59;3.33;2794.02;5.65;35.71;254969.61;4877.67;9.28;2021;11;noviembre;nov-21;1.537.016.181;High_Value;Medium
48;93098;Unemployed;4;8.71;2.39;10255.54;2.77;33.96;244400.89;1105.3;9.96;2021;7;julio;jul-21;3.250.090.117;Low_Value;High
44;102990;Unemployed;30;4.42;2.65;10329.35;4.53;17.41;54355.37;665.64;4.46;2021;2;febrero;feb-21;4.389.690.273;Low_Value;High
45;43853;Unemployed;16;5.11;5.04;11035.76;3.92;27.41;59702.96;1161.39;6.56;2021;11;noviembre;nov-21;4.833.452.959;Moderate_Value;High
29;41294;Unemployed;24;9.49;7.91;12334.19;2.3;10.66;488308.68;3934.99;9.22;2021;4;abril;abr-21;1.522.464.409;High_Value;High
27;132499;Unemployed;12;4.08;4.86;6854.92;1.1;28.32;211091.88;2369.22;6.9;2021;3;marzo;mar-21;450.876.518;Moderate_Value;Low
44;79895;Unemployed;23;4.11;7.5;11431.36;2.21;35.16;265543.8;4737.97;8.65;2021;3;marzo;mar-21;1.728.271.389;High_Value;Medium
48;80832;Employed;22;5.25;6.81;5725.76;2.2;22.61;61627.83;2680.49;6.99;2021;7;julio;jul-21;9.274.871.504;Moderate_Value;High
51;125771;Unemployed;28;5.79;6.27;3453.79;1.95;27.53;275594.36;2517.73;5.1;2021;3;marzo;mar-21;1.085.877.555;High_Value;Low
53;146193;Unemployed;11;5.21;5.91;3311.86;2.02;24.68;495888.98;2779.26;6.35;2021;8;agosto;ago-21;5.880.560.502;Moderate_Value;High
60;84255;Unemployed;24;7.54;3.54;8243.14;2.19;31.24;399733.44;3903.38;10.82;2021;2;febrero;feb-21;1.591.133.537;High_Value;Medium
28;88235;Unemployed;8;3.66;6.31;2143.38;4.72;19.46;141054.69;3516.79;3.83;2021;10;octubre;oct-21;3.937.822.866;Low_Value;High
25;133879;Unemployed;32;7.05;4.7;9533.86;2.47;10.84;155366.45;2355.11;8.48;2021;7;julio;jul-21;126.935.783;High_Value;Medium
56;85544;Employed;30;6.03;5.47;5784.78;5.73;26.56;338478.38;4412.42;6.73;2021;4;abril;abr-21;2.073.079.033;High_Value;Low
41;45278;Unemployed;16;6.4;6.92;2058.84;1.43;30.7;421823.76;2923.22;3.2;2021;2;febrero;feb-21;7.516.712.786;Moderate_Value;Medium
36;120152;Unemployed;4;8.35;6.25;7968.78;2.93;24.04;210909.11;1439.71;11.23;2021;2;febrero;feb-21;3.022.901.983;Low_Value;Medium
35;80614;Unemployed;10;6.14;4.69;10549.5;1.66;21.47;417413.92;1232.91;3.89;2021;2;febrero;feb-21;2.747.036.791;Low_Value;Low
27;105930;Employed;33;6.46;2.15;11112.83;4.83;29.36;402323.56;808.77;7.28;2021;10;octubre;oct-21;4.879.799.862;Moderate_Value;High
55;41370;Employed;13;5.05;6.18;3827.67;1.61;32.22;27023.9;2897.02;3.37;2021;7;julio;jul-21;6.659.208.834;Moderate_Value;Medium
30;21076;Employed;25;8.63;2.85;12766.94;3.22;32.78;244425.31;4004.43;10.4;2021;1;enero;ene-21;1.695.767.243;High_Value;High
31;130382;Unemployed;27;8.8;2.42;9934.5;3.72;23;229816.48;1446.93;8.23;2021;7;julio;jul-21;750.663.698;Moderate_Value;Low
55;148801;Unemployed;13;9.47;2.62;5717.3;5.07;12.98;159534.58;4113.32;5.02;2021;1;enero;ene-21;905.422.001;Moderate_Value;Low
35;121476;Employed;9;8.7;7.79;12201.75;2.8;21.06;212149.43;4204.67;3.01;2021;3;marzo;mar-21;5.715.169.562;Moderate_Value;Medium
25;58790;Employed;11;7.83;4.23;9315.23;4.5;37.3;360143.97;989.94;11.88;2021;10;octubre;oct-21;3.250.891.675;Low_Value;Medium
34;136558;Unemployed;6;4.88;3.99;2996.41;4.96;16.82;61239.96;3385.13;7.31;2021;4;abril;abr-21;3.634.845.077;Low_Value;High
36;126807;Unemployed;22;9.64;7.65;14847.88;4.02;22.86;301381.73;2314.37;7.9;2021;2;febrero;feb-21;8.312.470.185;Moderate_Value;Low
60;84702;Employed;31;4.24;5.11;2341.85;1.18;39.92;204084.63;1058.22;11.98;2021;9;septiembre;sep-21;5.833.564.514;Moderate_Value;High
45;69926;Employed;31;4.28;6.63;13634.29;4.25;27.08;236678.01;1183.24;3.15;2021;12;diciembre;dic-21;5.009.223.379;Moderate_Value;High
35;57043;Employed;10;5.36;4.1;3939.09;3.67;27.09;358235.83;784.82;11.47;2021;5;mayo;may-21;2.433.379.498;Low_Value;Low
48;140370;Unemployed;11;4.25;3.95;2023.35;5.8;12.28;61591.69;4451.9;6.88;2021;8;agosto;ago-21;8.928.109.978;Moderate_Value;High
54;119342;Employed;23;6.82;6.88;12591.02;2.11;39.74;171600.21;2483.2;6.22;2021;10;octubre;oct-21;8.725.976.973;Moderate_Value;Low
40;91980;Unemployed;2;9.57;2.45;7941.65;3.91;16.32;293082.62;3149.57;6.04;2021;3;marzo;mar-21;1.577.779.916;Low_Value;Low
61;92378;Employed;1;5.65;4.69;4798.5;5.07;22.42;175885.11;4465.15;9.76;2021;2;febrero;feb-21;3.174.974.744;Low_Value;High
28;149330;Unemployed;17;8.19;3.58;5184.87;4.18;28.23;420823.38;2647.1;11.19;2021;5;mayo;may-21;8.884.860.991;Moderate_Value;High
41;27591;Unemployed;28;6.91;6.55;2214.84;5.58;22.3;31031.94;4423.4;9.99;2021;8;agosto;ago-21;2.017.409.615;High_Value;Low
55;100490;Employed;30;3.01;5.12;2160.28;3.63;20.85;461041.21;2278.74;3.03;2021;6;junio;jun-21;1.065.920.843;High_Value;Low
54;138529;Employed;20;9.77;6.49;6592.26;2.84;21.79;425044.39;2741.41;11.77;2021;8;agosto;ago-21;9.774.218.886;High_Value;Low
59;80445;Unemployed;30;5.76;5.55;11405.79;2.13;33.75;487606.25;692.6;5.78;2021;12;diciembre;dic-21;4.055.216.186;Low_Value;Medium
48;61941;Unemployed;10;6.16;4.78;7107.11;3.31;16.88;443288.54;2131.21;5.56;2021;4;abril;abr-21;3.925.953.933;Low_Value;Medium
43;82309;Employed;10;6.75;5.88;4280.57;1.79;15.93;480980.89;2038.93;5.49;2021;1;enero;ene-21;3.778.736.612;Low_Value;Medium
50;148577;Unemployed;12;6.28;6.68;9729.75;5.58;34.38;225899.63;4564.72;11.63;2021;3;marzo;mar-21;9.462.680.567;Moderate_Value;Medium
41;95694;Employed;6;7.79;5.24;2968.52;4.37;26.98;56466.62;1991.45;9.99;2021;6;junio;jun-21;2.676.463.046;Low_Value;Medium
47;83829;Employed;29;7.91;3.47;3429.42;1.26;30.93;437942.5;3400.7;6.64;2021;9;septiembre;sep-21;1.631.350.699;High_Value;High
61;114047;Unemployed;2;4.5;5.29;4231.1;3.85;29.79;180601.6;2525.45;6.19;2021;9;septiembre;sep-21;1.415.080.346;Low_Value;High
48;44717;Employed;14;5.97;5.13;7814.01;5.96;12.94;64938.92;3707.93;6.67;2021;2;febrero;feb-21;8.991.951.507;Moderate_Value;Medium
33;42614;Employed;7;3.63;4.56;8807.51;1.43;25.13;487156.73;3716.57;8.73;2021;6;junio;jun-21;4.876.333.238;Moderate_Value;Low
35;20100;Employed;4;7.26;6.94;10995.87;4.46;25.53;53258.97;2111.69;10.11;2021;7;julio;jul-21;3.516.560.477;Low_Value;Medium
51;90514;Employed;9;4.36;3.33;12719.02;1.03;14.57;413810.55;1893.16;11.1;2021;9;septiembre;sep-21;4.535.638.038;Moderate_Value;Low
49;112185;Employed;29;8.01;2.53;12240.15;5.96;11.47;374054.36;3345.96;11.39;2021;8;agosto;ago-21;164.095.528;High_Value;Low
59;142945;Employed;21;9.25;4.8;7343.74;4.71;32.8;118354.38;3894.7;3.17;2021;9;septiembre;sep-21;1.404.397.666;High_Value;Medium
38;137201;Unemployed;16;7.14;5;6266.49;1.81;35.39;123285.85;4912.31;6.85;2021;11;noviembre;nov-21;1.325.593.008;High_Value;Medium
45;52380;Employed;33;5.44;5.6;8175.99;1.13;19.61;393839.6;2249.03;5.57;2021;6;junio;jun-21;1.195.604.039;High_Value;High
63;44463;Employed;16;6.73;5.29;7452.85;2.68;28.32;156318.55;2082.81;3.16;2021;10;octubre;oct-21;6.373.482.493;Moderate_Value;Low
57;96803;Employed;1;3.25;5.24;2811.81;2.21;26.84;157734.76;3832.13;10.64;2021;5;mayo;may-21;141.071.064;Low_Value;Medium
51;73749;Employed;32;4.78;6.76;4183.76;4.89;25.39;413874.47;4278.07;9.38;2021;1;enero;ene-21;2.068.548.955;High_Value;High
59;81156;Unemployed;1;7.15;3.1;12615.79;4.18;34.85;370682.85;2740;8.46;2021;10;octubre;oct-21;1.907.349.101;Low_Value;Medium
50;91980;Employed;23;8.66;6.31;9707.51;3.64;38.42;68552.42;4977.56;11.06;2021;11;noviembre;nov-21;1.880.778.312;High_Value;High
26;61129;Employed;30;9.86;4.38;5475.05;4.39;24.57;260372.99;2093.38;4.56;2021;11;noviembre;nov-21;1.105.699.918;High_Value;High
58;136107;Employed;27;3.15;3.66;10081.21;2.97;10.46;66703.6;2324.75;3.88;2021;8;agosto;ago-21;9.657.361.778;Moderate_Value;Medium
53;22353;Employed;20;4.57;3.2;6580.1;5.36;29.06;317550.98;3752.14;11.3;2021;3;marzo;mar-21;1.307.136.671;High_Value;Medium
42;28203;Unemployed;5;5.71;5.75;2171.9;5.45;21.05;444519.88;1658.5;7.94;2021;1;enero;ene-21;2.788.198.307;Low_Value;Low
54;42522;Unemployed;33;9.83;2.3;11833.3;2.78;38.7;30699.82;880.7;6.29;2021;1;enero;ene-21;5.313.339.715;Moderate_Value;Low
31;70852;Unemployed;30;4.28;2.12;12570.51;2.92;34.41;245580.84;713.2;3.11;2021;6;junio;jun-21;383.383.799;Low_Value;Low
27;34099;Employed;10;9.5;6.44;6566.04;4.8;24.78;178706.24;1608.15;7.16;2021;5;mayo;may-21;4.062.256.564;Low_Value;Medium
53;115608;Employed;33;9.88;7.45;6175.57;5.68;22.82;63398.99;3317.33;3.41;2021;2;febrero;feb-21;1.848.112.968;High_Value;Medium
57;85618;Employed;22;3.29;5.29;12249.7;1.64;16.83;191522.82;3654.89;10.34;2021;6;junio;jun-21;1.258.919.662;High_Value;Low
46;117157;Employed;32;4.26;5.67;7372.11;4.7;32.26;418922.1;3452.61;5.82;2021;5;mayo;may-21;1.742.659.315;High_Value;High
62;65474;Employed;33;8.61;4.8;7042.77;4.56;22.45;478895.46;987.43;7.11;2021;12;diciembre;dic-21;5.651.821.621;Moderate_Value;Medium
44;66908;Employed;22;4.36;3.48;3340.95;1.53;22.15;15545.29;3180.17;10.67;2021;8;agosto;ago-21;1.230.556.119;High_Value;High
63;22017;Employed;2;9.12;2.27;9946.78;4.47;30.39;377519;859.76;4.41;2021;6;junio;jun-21;1.600.574.059;Low_Value;Medium
25;43075;Unemployed;5;4.93;5.56;7494.66;4.46;33.53;61561.1;4050.64;7.63;2021;6;junio;jun-21;3.846.367.589;Low_Value;High
31;64696;Employed;5;5.43;5.36;12704.78;1.77;19.48;70792.93;3301.3;6.6;2021;6;junio;jun-21;3.300.536.619;Low_Value;High
63;146682;Unemployed;16;9.07;4.44;11587.88;3.03;24.74;416510.49;4248.72;9.32;2021;2;febrero;feb-21;1.159.457.764;High_Value;Medium
61;35055;Unemployed;10;6.31;2.34;2888.52;3.88;18.67;333734.02;557.29;9.86;2021;4;abril;abr-21;1.408.618.108;Low_Value;High
63;86186;Employed;7;9.84;2.86;9693.46;4.55;32.86;286832.78;4751.48;8.57;2021;7;julio;jul-21;6.271.080.174;Moderate_Value;High
